Pergunta;Resposta
Pergunta,Qual é o objetivo da NCRF 4?;Resposta,O objetivo da NCRF 4 é prescrever os critérios para a seleção e alteração das políticas contabilísticas, bem como o tratamento contabilístico das alterações nas estimativas contabilísticas e correções de erros.
Pergunta,Como a NCRF 4 contribui para a melhoria das demonstrações financeiras?;Resposta,A NCRF 4 visa melhorar a relevância e a fiabilidade das demonstrações financeiras de uma entidade, bem como a sua comparabilidade ao longo do tempo e com as demonstrações financeiras de outras entidades.
Pergunta,O que são políticas contabilísticas?;Resposta,Políticas contabilísticas são os princípios, bases, convenções, regras e práticas específicos aplicados por uma entidade na preparação e apresentação de demonstrações financeiras.
Pergunta,Quando uma entidade deve alterar uma política contabilística?;Resposta,Uma entidade deve alterar uma política contabilística apenas se a alteração for exigida por uma Norma ou Norma Interpretativa, ou se resultar em demonstrações financeiras mais fiáveis e relevantes sobre os efeitos das transações, outros acontecimentos ou condições.
Pergunta,Como deve uma entidade corrigir erros materiais de períodos anteriores?;Resposta,Uma entidade deve corrigir erros materiais de períodos anteriores retrospetivamente ao primeiro conjunto de demonstrações financeiras aprovadas após a sua descoberta, reexpressando as quantias comparativas para os períodos afetados.
Pergunta,Quais são os critérios para determinar se uma mudança na política contabilística deve ser aplicada retrospetivamente?;Resposta,Uma mudança na política contabilística deve ser aplicada retrospetivamente, exceto se for impraticável determinar os efeitos específicos de um período ou o efeito cumulativo da alteração.
Pergunta,Como a NCRF 4 aborda a questão das estimativas contabilísticas?;Resposta,A NCRF 4 estabelece que as estimativas contabilísticas são uma parte essencial da preparação de demonstrações financeiras e que o uso de estimativas razoáveis não diminui a fiabilidade das demonstrações financeiras.
Pergunta,Quando uma entidade deve reconhecer prospetivamente o efeito de uma alteração numa estimativa contabilística?;Resposta,Uma entidade deve reconhecer prospetivamente o efeito de uma alteração numa estimativa contabilística no período de alteração, se afetar apenas esse período, ou no período de alteração e períodos futuros, se afetar ambos.
Pergunta,Qual é a diferença entre uma alteração numa política contabilística e uma alteração numa estimativa contabilística?;Resposta,Uma alteração numa política contabilística envolve uma mudança nas bases ou regras específicas utilizadas para a preparação de demonstrações financeiras, enquanto uma alteração numa estimativa contabilística está relacionada com ajustes devido a mudanças nas circunstâncias ou novas informações.
Pergunta,Como a NCRF 4 aborda a correção de erros materiais de períodos anteriores?;Resposta,A NCRF 4 estabelece que os erros materiais de períodos anteriores devem ser corrigidos retrospetivamente ao primeiro conjunto de demonstrações financeiras aprovadas após a sua descoberta, reexpressando as quantias comparativas para os períodos afetados.
Pergunta,Quais são as principais considerações para determinar a impraticabilidade da aplicação retrospetiva de uma nova política contabilística?;Resposta,A impraticabilidade da aplicação retrospetiva de uma nova política contabilística é determinada com base na capacidade de determinar os efeitos específicos de um período e o efeito cumulativo da alteração, considerando a disponibilidade de informações e a viabilidade técnica da retrospetiva.
Pergunta,Como a NCRF 4 lida com a distinção entre uma alteração numa política contabilística e uma alteração numa estimativa contabilística?;Resposta,A NCRF 4 enfatiza que é essencial distinguir entre uma alteração numa política contabilística, que envolve uma mudança nas bases ou regras específicas, e uma alteração numa estimativa contabilística, que está relacionada com ajustes devido a mudanças nas circunstâncias ou novas informações.
Pergunta,Explique como a NCRF 4 aborda a correção de erros materiais de períodos anteriores de forma retrospetiva.;Resposta,A NCRF 4 estipula que os erros materiais de períodos anteriores devem ser corrigidos retrospetivamente ao primeiro conjunto de demonstrações financeiras aprovadas após a sua descoberta, reexpressando as quantias comparativas para os períodos afetados.
Pergunta,Quando uma entidade pode considerar impraticável a aplicação retrospetiva de uma nova política contabilística?;Resposta,Uma entidade pode considerar impraticável a aplicação retrospetiva de uma nova política contabilística quando não pode determinar os efeitos específicos de um período ou o efeito cumulativo da alteração, devido à falta de informações ou à complexidade técnica da retrospetiva.
Pergunta,Como a NCRF 4 aborda a questão da estimativa contabilística em períodos anteriores?;Resposta,A NCRF 4 estabelece que as estimativas contabilísticas em períodos anteriores devem refletir as circunstâncias que existiam quando as transações ocorreram, exigindo que a entidade distinga entre informações disponíveis na época e informações posteriores para garantir a fiabilidade das demonstrações financeiras revisadas retrospetivamente.
Pergunta,Como uma empresa deve lidar com a reexpressão retrospetiva de saldos de abertura de ativos e passivos devido a uma mudança na política contabilístico?;Resposta,Uma empresa deve reexpressar retrospetivamente os saldos de abertura de ativos e passivos para o período mais antigo apresentado para o qual seja praticável a reexpressão. Por exemplo, se uma empresa decide mudar sua política contabilístico para depreciação de ativos fixos de linear para método de unidades produzidas, ela deve ajustar retrospetivamente os saldos de abertura dos ativos fixos para refletir essa mudança.
Pergunta,Quando uma empresa pode considerar impraticável aplicar retrospetivamente uma nova política contabilístico?;Resposta,Uma empresa pode considerar impraticável aplicar retrospetivamente uma nova política contabilístico quando não consegue determinar os efeitos específicos de um período ou o efeito cumulativo da alteração devido à falta de informações. Por exemplo, se uma empresa adota uma nova política contabilístico relacionada ao reconhecimento de receitas de contratos de longo prazo, mas não consegue obter dados históricos detalhados para aplicação retrospetiva, isso pode ser considerado impraticável.
Pergunta,Qual é a diferença entre uma alteração numa política contabilístico e uma alteração numa estimativa contabilístico? Dê um exemplo.;Resposta,Uma alteração numa política contabilístico envolve uma mudança nas bases ou regras específicas usadas para registrar transações, enquanto uma alteração numa estimativa contabilístico está relacionada com ajustes devido a mudanças nas circunstâncias ou novas informações. Por exemplo, uma empresa que muda sua política de depreciação de ativos fixos de linear para método de saldo decrescente adota uma nova política contabilístico. Por outro lado, uma mudança na estimativa contabilístico pode ocorrer quando uma empresa revisa sua estimativa de vida útil de um ativo fixo com base em novas informações sobre sua manutenção.
Pergunta,Como uma empresa deve corrigir retrospetivamente erros materiais de períodos anteriores descobertos no período atual?;Resposta,Uma empresa deve corrigir retrospetivamente erros materiais de períodos anteriores ao primeiro conjunto de demonstrações financeiras aprovadas após sua descoberta. Por exemplo, se uma empresa descobre que subestimou suas provisões para devedores duvidosos nos períodos anteriores, ela deve reexpressar retrospetivamente os saldos de abertura das provisões em suas demonstrações financeiras para refletir a correção.
Pergunta,Explique como uma empresa deve lidar com a estimativa contabilístico relacionada à vida útil de um ativo fixo quando há uma revisão dessa estimativa.;Resposta,Se uma empresa revisar sua estimativa de vida útil de um ativo fixo, ela deve reconhecer prospectivamente o efeito dessa alteração nos resultados do período da revisão e em períodos futuros, se aplicável. Por exemplo, se uma empresa revisar para cima a vida útil de uma máquina de produção com base em manutenção melhorada, ela deve ajustar o gasto de depreciação para refletir essa mudança a partir do período atual e em períodos futuros durante a vida útil remanescente do ativo.
Pergunta,O que é o objetivo da NCRF 5?;Resposta,O objetivo da NCRF 5 é garantir que as demonstrações financeiras das entidades incluam divulgações adequadas para alertar sobre a possibilidade de que a posição financeira e os resultados possam ser afetados pela existência de partes relacionadas e por transações e saldos pendentes com essas partes.
Pergunta,Quais são alguns exemplos de transações divulgadas de acordo com a NCRF 5?;Resposta,Alguns exemplos de transações divulgadas incluem compras ou vendas de bens, prestação ou recebimento de serviços, locações, transferências de pesquisa e desenvolvimento, acordos de licenciamento, acordos financeiros como empréstimos e contribuições de capital, entre outros.
Pergunta,Por que é importante divulgar relacionamentos com partes relacionadas nas demonstrações financeiras?;Resposta,É importante divulgar relacionamentos com partes relacionadas para que os usuários das demonstrações financeiras possam entender como esses relacionamentos podem afetar os resultados e a posição financeira da entidade, além de avaliar os riscos e oportunidades associados.
Pergunta,Quais são algumas das categorias de divulgações exigidas para o pessoal chave da gestão de uma entidade?;Resposta,Algumas das categorias de divulgações exigidas para o pessoal chave da gestão incluem benefícios a curto prazo dos empregados, benefícios pós-emprego, outros benefícios a longo prazo, benefícios de cessação de emprego e benefícios de remuneração em capital próprio.
Pergunta,Quando uma entidade está isenta dos requisitos de divulgação em relação a transações com partes relacionadas ligadas a administrações públicas?;Resposta,Uma entidade está isenta dos requisitos de divulgação em relação a transações com partes relacionadas ligadas a administrações públicas quando essa administração pública controla, controla conjuntamente ou tem influência significativa sobre a entidade que relata, e quando a mesma administração pública também exerce controle, controle conjunto ou influência significativa sobre outra entidade relacionada.
Pergunta,Qual é a diferença entre controle, controle conjunto e influência significativa de acordo com a NCRF 5?;Resposta,O controle refere-se ao poder de gerir as políticas financeiras e operacionais de uma entidade para obter benefícios. O controle conjunto é compartilhado entre partes que concordam unanimemente com as decisões estratégicas financeiras e operacionais de uma atividade econômica. Influência significativa é o poder de participar nas decisões de políticas financeiras e operacionais, mas não é controle nem controle conjunto sobre essas políticas.
Pergunta,Por que é importante considerar a substância do relacionamento e não apenas a forma legal ao determinar partes relacionadas?;Resposta,É importante considerar a substância do relacionamento porque pode haver situações em que duas entidades aparentemente não relacionadas têm um relacionamento significativo que afeta suas operações financeiras e estratégicas. Portanto, a avaliação deve ser baseada na realidade econômica do relacionamento, não apenas em formalidades legais.
Pergunta,Quais são algumas das divulgações necessárias em relação às transações com partes relacionadas?;Resposta,Algumas das divulgações necessárias incluem a natureza do relacionamento com as partes relacionadas, informações sobre as transações específicas (como quantias envolvidas), saldos pendentes e compromissos, ajustes para dívidas incobráveis e despesas reconhecidas relacionadas a dívidas incobráveis de partes relacionadas.
Pergunta,Como as entidades relacionadas a administrações públicas são tratadas sob a NCRF 5?;Resposta,As entidades relacionadas a administrações públicas estão isentas dos requisitos de divulgação em relação a transações com partes relacionadas, mas ainda devem divulgar informações sobre essas transações, como o nome da administração pública envolvida e a natureza da relação, além de detalhes sobre transações significativas.
Pergunta,Qual é a data de eficácia da NCRF 5 e como as entidades devem aplicá-la?;Resposta,A NCRF 5 é eficaz para períodos iniciados em ou após 1 de janeiro de 2016. As entidades devem aplicá-la prospectivamente e divulgar quaisquer quantias não comparáveis no Anexo, conforme necessário.
Pergunta,Quais são os critérios específicos para determinar se uma entidade está relacionada a outra, conforme definido na NCRF 5?;Resposta,A NCRF 5 define uma parte relacionada como uma entidade que possui controle direto ou indireto sobre a entidade em questão, tem influência significativa sobre ela, é controlada em conjunto com ela ou é uma subsidiária dela. Também inclui membros chave da administração e suas famílias, entre outros.
Pergunta,Como as entidades devem lidar com transações entre partes relacionadas que ocorrem em condições não comerciais de mercado?;Resposta,As entidades devem divulgar transações entre partes relacionadas que ocorram em condições não comerciais de mercado e explicar como essas condições diferem das transações de mercado. Além disso, devem avaliar o impacto dessas condições nos resultados financeiros e na posição da entidade e explicar como lidaram com essas diferenças.
Pergunta,Quais são os requisitos específicos de divulgação para transações entre partes relacionadas que envolvem planos de benefícios para funcionários?;Resposta,As entidades devem divulgar os detalhes dos planos de benefícios para funcionários que envolvem partes relacionadas, incluindo a natureza e o montante das contribuições feitas pela entidade e quaisquer obrigações associadas a esses planos.
Pergunta,Como as entidades devem lidar com a isenção de divulgação para transações entre entidades e administrações públicas, conforme descrito na NCRF 5?;Resposta,As entidades devem divulgar o nome da administração pública envolvida, a natureza de sua relação com a entidade e informações sobre transações específicas que possam afetar a posição financeira da entidade. Isso é necessário para garantir a transparência e a compreensão completa das operações da entidade.
Pergunta,Como a NCRF 5 se compara com padrões internacionais de contabilidade em relação à divulgação de partes relacionadas?;Resposta,A NCRF 5 segue princípios semelhantes aos padrões internacionais de contabilidade, como o IFRS 9. No entanto, pode haver diferenças específicas nos detalhes das divulgações exigidas e nas isenções aplicáveis, refletindo as nuances das práticas contábeis locais e requisitos regulatórios.
Pergunta,Como a Apple Inc. poderia divulgar transações com partes relacionadas de acordo com a NCRF 5?;Resposta,A Apple poderia divulgar transações com partes relacionadas, como a venda de componentes para empresas subsidiárias que fabricam produtos Apple, ou acordos de licenciamento de propriedade intelectual com empresas afiliadas.
Pergunta,Quais são algumas divulgações que a Amazon.com Inc. poderia fazer sobre relacionamentos com partes relacionadas?;Resposta,A Amazon poderia divulgar seus relacionamentos com subsidiárias, como a Whole Foods Market, incluindo detalhes sobre transações significativas, como compras de mercadorias ou serviços entre as entidades.
Pergunta,Como a Tesla Inc. poderia divulgar informações sobre benefícios para funcionários relacionados a partes relacionadas?;Resposta,A Tesla poderia divulgar detalhes sobre planos de benefícios para funcionários compartilhados entre empresas do grupo, como opções de ações ou programas de aposentadoria, e explicar como esses benefícios são distribuídos entre os funcionários.
Pergunta,Quais são alguns exemplos de transações entre partes relacionadas que a Alphabet Inc. poderia divulgar de acordo com a NCRF 5?;Resposta,A Alphabet poderia divulgar transações relacionadas a serviços de publicidade prestados por uma subsidiária do Google para outras empresas do grupo, ou pagamentos de royalties entre empresas afiliadas pelo uso de propriedade intelectual.
Pergunta,Como a Microsoft Corporation poderia aplicar a isenção de divulgação para transações com administrações públicas de acordo com a NCRF 5?;Resposta,A Microsoft poderia estar isenta de divulgar transações com agências governamentais locais nas quais o governo mantém influência significativa sobre a empresa, como contratos de prestação de serviços de computação em nuvem para órgãos governamentais locais.
Pergunta,O que é a NCRF 6?;Resposta,A NCRF 6 é uma norma contabilistico que estabelece diretrizes para o reconhecimento, mensuração e divulgação de ativos intangíveis nas demonstrações financeiras de uma entidade.
Pergunta,Quais são alguns exemplos de ativos intangíveis?;Resposta,Alguns exemplos de ativos intangíveis incluem patentes, marcas registradas, softwares, direitos autorais e goodwill.
Pergunta,Como os gastos com pesquisa são tratados de acordo com a NCRF 6?;Resposta,Os gastos com pesquisa são reconhecidos como despesas quando incorridos, a menos que façam parte do custo de uma aquisição específica, como uma concentração de atividades empresariais.
Pergunta,O que significa vida útil finita e vida útil indefinida de um ativo intangível?;Resposta,Vida útil finita significa que o ativo intangível tem um período estimado em que se espera que gere benefícios econômicos para a entidade. Vida útil indefinida significa que não há limite previsível para o período durante o qual se espera que o ativo gere benefícios econômicos.
Pergunta,Como os ativos intangíveis são tratados quando não se espera mais benefícios econômicos do seu uso ou alienação?;Resposta,Os ativos intangíveis são desreconhecidos, o que significa que são removidos do balanço patrimonial da entidade, e quaisquer ganhos ou perdas decorrentes da alienação são reconhecidos nas demonstrações financeiras.
Pergunta,Qual é o objetivo principal da NCRF 6?;Resposta,A NCRF 6 tem como objetivo estabelecer diretrizes para o reconhecimento, mensuração e divulgação de ativos intangíveis nas demonstrações financeiras de uma entidade.
Pergunta,Quais são os critérios para reconhecer um ativo intangível de acordo com a NCRF 6?;Resposta,Para reconhecer um ativo intangível, ele deve ser identificável, controlado pela entidade e se espera que gere benefícios econômicos futuros.
Pergunta,Como os ativos intangíveis são mensurados após o reconhecimento inicial de acordo com a NCRF 6?;Resposta,Os ativos intangíveis podem ser mensurados pelo custo menos a amortização acumulada e as perdas por imparidade acumuladas, ou pelo modelo de revalorização, que é o justo valor menos a amortização acumulada e as perdas por imparidade acumuladas.
Pergunta,Quais são alguns exemplos de ativos intangíveis comuns?;Resposta,Alguns exemplos de ativos intangíveis comuns incluem patentes, marcas registradas, direitos autorais, softwares desenvolvidos internamente e goodwill.
Pergunta,O que significa vida útil finita e vida útil indefinida de um ativo intangível e como isso afeta sua amortização?;Resposta,Vida útil finita significa que o ativo intangível tem um período estimado em que se espera que gere benefícios econômicos, e é amortizado ao longo desse período. Vida útil indefinida significa que não há limite previsível para o período durante o qual se espera que o ativo gere benefícios econômicos, e é testado quanto à perda por imparidade anualmente, sem amortização, a menos que sua vida útil possa ser determinada.
Pergunta,Como a NCRF 6 define um ativo intangível?;Resposta,Segundo a NCRF 6, um ativo intangível é um ativo não monetário identificável sem substância física.
Pergunta,Quais são os critérios para reconhecimento inicial de um ativo intangível de acordo com a NCRF 6?;Resposta,Para ser reconhecido inicialmente, um ativo intangível deve ser identificável, controlado pela entidade e se espera que gere benefícios econômicos futuros.
Pergunta,Como os ativos intangíveis são mensurados após o reconhecimento inicial de acordo com a NCRF 6?;Resposta,Os ativos intangíveis podem ser mensurados pelo custo menos a amortização acumulada e as perdas por imparidade acumuladas, ou pelo modelo de revalorização, que é o justo valor menos a amortização acumulada e as perdas por imparidade acumuladas.
Pergunta,Qual é a diferença entre vida útil finita e vida útil indefinida de um ativo intangível e como isso afeta sua contabilização?;Resposta,A vida útil finita implica que o ativo tem um período estimado de geração de benefícios econômicos, sendo amortizado ao longo desse período. Já a vida útil indefinida indica que não há um limite previsível para o período de geração de benefícios, sendo testado quanto à perda por imparidade anualmente, sem amortização, a menos que sua vida útil possa ser determinada.
Pergunta,Quais são os métodos de amortização aceitáveis para ativos intangíveis com vida útil finita, de acordo com a NCRF 6?;Resposta,Os métodos de amortização aceitáveis incluem o método da linha reta, o método degressivo e o método da unidade de produção. O método escolhido deve refletir o padrão de consumo dos benefícios econômicos futuros incorporados no ativo.
Pergunta,Como a NCRF 6 define um ativo intangível?;Resposta,Um ativo intangível é definido como um ativo não monetário identificável e sem substância física. Um exemplo disso é a marca registrada da Coca-Cola.
Pergunta,Qual é um exemplo de um ativo intangível que pode ser reconhecido de acordo com a NCRF 6?;Resposta,Um exemplo seria o software desenvolvido internamente por uma empresa de tecnologia, como a Microsoft, para uso em seus produtos e serviços.
Pergunta,Como os ativos intangíveis são mensurados após o reconhecimento inicial de acordo com a NCRF 6?;Resposta,Os ativos intangíveis podem ser mensurados pelo custo menos a amortização acumulada e as perdas por imparidade acumuladas, ou pelo modelo de revalorização, que é o justo valor menos a amortização acumulada e as perdas por imparidade acumuladas. Por exemplo, a patente de um medicamento pode ser mensurada pelo seu custo inicial menos a amortização acumulada.
Pergunta,Qual é a diferença entre vida útil finita e vida útil indefinida de um ativo intangível e como isso afeta sua contabilização?;Resposta,Um exemplo de vida útil finita seria a vida útil de uma franquia de restaurante, enquanto um exemplo de vida útil indefinida seria a reputação de uma marca estabelecida, como a Apple. A vida útil finita implica amortização ao longo do tempo, enquanto a vida útil indefinida requer teste de imparidade anual.
Pergunta,Quais são os métodos de amortização aceitáveis para ativos intangíveis com vida útil finita, de acordo com a NCRF 6?;Resposta,Os métodos de amortização aceitáveis incluem o método da linha reta, o método degressivo e o método da unidade de produção. Um exemplo seria a amortização linear de uma licença de software ao longo de sua vida útil estimada.
Pergunta,O que a NCRF 7 trata?;Resposta,A NCRF 7 trata das normas contábeis relacionadas ao reconhecimento, mensuração, depreciação e desreconhecimento de ativos fixos tangíveis.
Pergunta,Por que é importante para as empresas seguir a NCRF 7?;Resposta,É importante para as empresas seguir a NCRF 7 para garantir uma contabilidade consistente e precisa dos ativos fixos tangíveis em seus registros financeiros.
Pergunta,Qual é o objetivo principal da depreciação de ativos?;Resposta,O objetivo principal da depreciação de ativos é distribuir o custo do ativo ao longo de sua vida útil para refletir seu uso e desgaste ao longo do tempo.
Pergunta,O que é considerado ao determinar a vida útil de um ativo?;Resposta,Ao determinar a vida útil de um ativo, são considerados fatores como o uso esperado do ativo, desgaste normal, obsolescência técnica ou comercial e limitações legais de uso.
Pergunta,Como é reconhecido o ganho ou perda decorrente do desreconhecimento de um ativo?;Resposta,O ganho ou perda decorrente do desreconhecimento de um ativo é determinado como a diferença entre os proventos líquidos da alienação, se houver, e a quantia escriturada do item.
Pergunta,Qual é o objetivo da revalorização de ativos fixos tangíveis?;Resposta,O objetivo da revalorização de ativos fixos tangíveis é refletir o valor justo desses ativos no balanço da empresa, quando o seu valor de mercado aumenta significativamente.
Pergunta,Como a revalorização de ativos fixos tangíveis afeta os resultados financeiros de uma empresa?;Resposta,A revalorização de ativos fixos tangíveis pode aumentar o valor contabilistico desses ativos e, consequentemente, o patrimônio líquido da empresa, refletindo um aumento no valor justo dos ativos.
Pergunta,Quais são os métodos comuns de depreciação de ativos fixos tangíveis?;Resposta,Os métodos comuns de depreciação de ativos fixos tangíveis incluem o método da linha reta, o método do saldo decrescente e o método das unidades de produção.
Pergunta,Como é determinada a vida útil de um ativo fixo tangível?;Resposta,A vida útil de um ativo fixo tangível é determinada considerando fatores como uso esperado, desgaste normal, obsolescência técnica ou comercial e limitações legais de uso.
Pergunta,O que é considerado ao desreconhecer um ativo fixo tangível?;Resposta,Ao desreconhecer um ativo fixo tangível, é importante considerar se não são esperados futuros benefícios econômicos do seu uso ou alienação, o que leva à remoção do ativo do balanço patrimonial da empresa.
Pergunta,Qual é o tratamento contabilístico adequado para reavaliações de ativos fixos tangíveis?;Resposta,O tratamento contabilístico adequado para reavaliações de ativos fixos tangíveis envolve o reconhecimento do aumento da quantia escriturada como um excedente de reavaliação, creditado diretamente no patrimônio líquido.
Pergunta,Explique como os métodos de depreciação se relacionam com o modelo de consumo de benefícios econômicos.;Resposta,Os métodos de depreciação são escolhidos com base no modelo de consumo de benefícios econômicos incorporados ao ativo. Métodos como linha reta, saldo decrescente e unidades de produção refletem diferentes padrões de consumo ao longo da vida útil do ativo.
Pergunta,Quais são os critérios para desreconhecimento de um ativo fixo tangível?;Resposta,O desreconhecimento de um ativo fixo tangível ocorre quando não são esperados futuros benefícios econômicos do seu uso ou alienação. Isso envolve a remoção do ativo do balanço patrimonial da empresa.
Pergunta,Como são tratadas as perdas por imparidade de ativos fixos tangíveis?;Resposta,As perdas por imparidade de ativos fixos tangíveis são reconhecidas e contabilizadas de acordo com a NCRF 12. Isso envolve a redução da quantia escriturada do ativo ao seu valor recuperável.
Pergunta,Por que é importante revisar regularmente o valor residual e a vida útil de um ativo fixo tangível?;Resposta,A revisão regular do valor residual e da vida útil de um ativo fixo tangível é importante para garantir que a depreciação seja calculada com precisão e que o valor contabilístico do ativo reflita adequadamente sua condição e utilidade para a empresa.
Pergunta,Como a reavaliação de ativos fixos tangíveis foi aplicada por empresas como a British Airways?;Resposta,A British Airways, no passado, reavaliou sua frota de aeronaves para refletir os valores de mercado mais recentes. Esse processo resultou em aumentos na quantia escriturada dos ativos, refletindo sua valorização ao longo do tempo.
Pergunta,Quais métodos de depreciação a Tesla utiliza para seus ativos de produção?;Resposta,A Tesla utiliza principalmente o método de depreciação das unidades de produção para seus ativos de produção, pois reflete melhor o consumo dos benefícios econômicos associados à fabricação de veículos elétricos em sua linha de montagem.
Pergunta,Como a Toyota lida com o desreconhecimento de ativos fixos tangíveis em suas fábricas?;Resposta,A Toyota desreconhece os ativos fixos tangíveis em suas fábricas quando esses ativos atingem o final de sua vida útil ou quando não são mais esperados futuros benefícios econômicos do seu uso na produção de veículos automotores.
Pergunta,Quais são os critérios que a Amazon usa para determinar a imparidade de seus centros de distribuição?;Resposta,A Amazon realiza testes de imparidade em seus centros de distribuição quando há indicações de que o valor recuperável desses ativos é inferior à sua quantia escriturada, muitas vezes devido a mudanças nas condições de mercado ou tecnológicas.
Pergunta,Por que a General Motors revisa regularmente o valor residual e a vida útil de seus equipamentos de produção?;Resposta,A General Motors revisa regularmente o valor residual e a vida útil de seus equipamentos de produção para garantir que a depreciação seja calculada com precisão e que os ativos sejam contabilizados de acordo com seu valor econômico atual, refletindo sua utilidade na fabricação de automóveis.
Pergunta,Qual é o objetivo da Norma Contabilística e de Relato Financeiro 8 (NCRF 8)?;Resposta,O objetivo da NCRF 8 é prescrever a contabilização de ativos detidos para venda e a apresentação de unidades operacionais descontinuadas.
Pergunta,Quais são os requisitos de classificação e apresentação da NCRF 8 aplicáveis?;Resposta,Os requisitos de classificação e apresentação da NCRF 8 aplicam-se a todos os ativos não correntes reconhecidos e a todos os grupos para alienação de uma entidade.
Pergunta,Como um ativo não corrente (ou grupo para alienação) é classificado como detido para venda?;Resposta,Um ativo não corrente (ou grupo para alienação) é classificado como detido para venda se a sua quantia escriturada é recuperada principalmente através de uma transação de venda em lugar de o ser pelo uso continuado.
Pergunta,Quais são os critérios para que uma venda seja considerada altamente provável?;Resposta,A venda é considerada altamente provável quando a hierarquia de gestão apropriada está empenhada num plano para vender o ativo (ou grupo para alienação) e foi iniciado um programa para localizar um comprador.
Pergunta,Como um ativo não corrente (ou grupo para alienação) classificado como detido para venda é mensurado?;Resposta,Um ativo não corrente (ou grupo para alienação) classificado como detido para venda é mensurado pelo menor valor entre a sua quantia escriturada e o justo valor menos os custos de alienação.
Pergunta,Qual é a diferença entre um ativo corrente e um ativo não corrente?;Resposta,Um ativo corrente é esperado para ser realizado ou consumido no curto prazo, geralmente dentro de um ano, enquanto um ativo não corrente é mantido a longo prazo e não é esperado ser realizado no curto prazo.
Pergunta,Quais são os critérios para classificar um ativo não corrente como detido para venda?;Resposta,Um ativo não corrente é classificado como detido para venda se sua quantia escriturada for recuperada principalmente através de uma transação de venda em vez do uso continuado, e se a venda for altamente provável.
Pergunta,Como os ativos não correntes detidos para venda são mensurados?;Resposta,Os ativos não correntes detidos para venda são mensurados pelo menor valor entre sua quantia escriturada e o justo valor menos os custos de alienação.
Pergunta,O que significa uma unidade operacional descontinuada de acordo com a NCRF 8?;Resposta,Uma unidade operacional descontinuada é um componente de uma entidade que foi alienado ou está classificado para venda, representando uma importante linha de negócios separada ou uma área geográfica operacional.
Pergunta,Como a NCRF 8 trata das perdas por imparidade em ativos não correntes detidos para venda?;Resposta,A NCRF 8 requer que uma entidade reconheça uma perda por imparidade quando há uma redução no valor justo de um ativo não corrente detido para venda, até o ponto em que não tenha sido reconhecida anteriormente.
Pergunta,Qual é o critério principal para classificar um ativo como detido para venda de acordo com a NCRF 8?;Resposta,O critério principal é que a sua quantia escriturada seja recuperada principalmente através de uma transação de venda em lugar de pelo uso continuado.
Pergunta,Como a NCRF 8 trata a mensuração de um ativo não corrente classificado como detido para venda?;Resposta,O ativo não corrente detido para venda é mensurado pelo menor valor entre a sua quantia escriturada e o justo valor menos os custos de alienação.
Pergunta,Quais são os critérios para reconhecer uma perda por imparidade relacionada a um ativo detido para venda?;Resposta,Uma entidade deve reconhecer uma perda por imparidade quando houver uma redução inicial ou posterior do ativo para o seu justo valor menos os custos de alienação, até ao ponto em que não tenha sido reconhecida anteriormente.
Pergunta,Quando uma entidade pode cessar de classificar um ativo como detido para venda de acordo com a NCRF 8?;Resposta,Uma entidade pode cessar de classificar um ativo como detido para venda quando os critérios estabelecidos pela norma, como a alta probabilidade de venda, já não forem atendidos.
Pergunta,Como os ganhos ou perdas relacionados com unidades operacionais descontinuadas devem ser apresentados nas demonstrações financeiras?;Resposta,Os ganhos ou perdas relacionados com unidades operacionais descontinuadas devem ser apresentados separadamente dos ganhos ou perdas das unidades operacionais em continuação, garantindo uma clara distinção entre os resultados dessas operações.
Pergunta,Como a empresa X poderia classificar um ativo como detido para venda?;Resposta,A empresa X poderia classificar um ativo como detido para venda se a sua quantia escriturada fosse principalmente recuperada através de uma transação de venda em vez de pelo uso continuado. Por exemplo, se a empresa X decidisse vender uma fábrica que já não se encaixa na sua estratégia de negócios.
Pergunta,Como a empresa Y deve mensurar um ativo detido para venda?;Resposta,A empresa Y deve mensurar o ativo detido para venda pelo menor valor entre a sua quantia escriturada e o justo valor menos os custos de alienação. Por exemplo, se a empresa Y possui um terreno que está classificado como detido para venda, ela deve avaliá-lo pelo menor valor entre o seu custo de aquisição e o valor de mercado atual, ajustado pelos custos de venda.
Pergunta,Quando a empresa Z deve reconhecer uma perda por imparidade relacionada a um ativo detido para venda?;Resposta,A empresa Z deve reconhecer uma perda por imparidade quando houver uma redução inicial ou posterior do ativo para o seu justo valor menos os custos de alienação, até ao ponto em que não tenha sido reconhecida anteriormente. Por exemplo, se a empresa Z reduzir o preço de venda de um imóvel detido para venda devido a condições de mercado desfavoráveis, ela deve reconhecer uma perda por imparidade para refletir essa redução de valor.
Pergunta,Como a empresa W pode cessar de classificar um ativo como detido para venda de acordo com a NCRF 8?;Resposta,A empresa W pode cessar de classificar um ativo como detido para venda quando os critérios estabelecidos pela norma, como a alta probabilidade de venda, já não forem atendidos. Por exemplo, se a empresa W tinha inicialmente a intenção de vender uma subsidiária, mas as negociações de venda falharam e a empresa decidiu manter a subsidiária como parte de sua operação contínua.
